* skip=18 (so viele Zeilen beim Import dieser Datei überspringen, um als 1. Zeile die Zeile mit den Spaltentiteln einzulesen)
* Copyright:		Jeder kann diese Daten frei und unentgeltlich nutzen 
* Originalquelle: 	Statistisches Bundesamt nach IFG-Antrag von Spiegel Online (gestellt am 27. September 2013, stattgegeben am 08. November 2013 mit zweiwöchiger Fristüberschreitung). Am 08. November 2013 stellte das Statistische Bundesamt den Datensatz als PDF auch zum freien Download online unter https://ergebnisse.zensus2011.de/docs/Zensus_Gemeinden_relativer_Standardfehler.pdf
* Text-Codierung:	Latin-1 (ISO 8859-1)
*
** Spalten:
* 
* 1. RS_12:		Eindeutiger 12-stelliger Regionalschlüssel der Gemeinde (siehe https://de.wikipedia.org/wiki/Amtlicher_Gemeindeschl%C3%BCssel#Regionalschl.C3.BCssel)
* 2. Gemeinde: 		Name der Gemeinde
* 3. Land:		Bundesland, in dem die Gemeinde liegt
* 4. Kreis:		Kreis, in dem die Gemeinde liegt
* 5. Teil_Nr:		Nummer des Stadtteils, wenn die Stichprobe auf Stadtteil-Ebene erhoben wurde
* 6. Teil_Name:		Name des Stadtteils, wenn die Stichprobe auf Stadtteil-Ebene erhoben wurde; die Stadtteile wurden nicht immer benannt und entsprachen nicht immer echten Untergliederungen der Stadt  
* 			siehe auch gesonderte Datei "Stichprobenfehler_Zensus_Stadtteile_Erklaerung_Destatis_latin1.txt"
* 7. Fehler_Gem:	Stichprobenfehler ("einfacher relativer Standardfehler") der Gemeinde insgesamt in Prozent (auch, wenn die Stichprobe auf Stadtteil-Ebene erhoben wurde)
* 8. Fehler_Teil:	Stichprobenfehler des Stadtteils, wenn die Stichprobe auf Stadtteil-Ebene erhoben wurde
*
*
"RS_12";"Gemeinde";"Land";"Kreis";Teil_Nr;"Teil-Name";Fehler_Gem;Fehler_Teil
"064140000000";"Wiesbaden";"Hessen";"Wiesbaden, Landeshauptstadt";-;"-";0,69;0,69
"059740056056";"Wickede (Ruhr)";"Nordrhein-Westfalen";"Soest";-;"-";0,69;0,69
"059540008008";"Ennepetal";"Nordrhein-Westfalen";"Ennepe-Ruhr-Kreis";-;"-";0,69;0,69
"055660008008";"Emsdetten";"Nordrhein-Westfalen";"Steinfurt";-;"-";0,69;0,69
"055580024024";"Lüdinghausen";"Nordrhein-Westfalen";"Coesfeld";-;"-";0,69;0,69
"053820056056";"Sankt Augustin";"Nordrhein-Westfalen";"Rhein-Sieg-Kreis";-;"-";0,69;0,69
"053660044044";"Zülpich";"Nordrhein-Westfalen";"Euskirchen";-;"-";0,69;0,69
"053660016016";"Euskirchen";"Nordrhein-Westfalen";"Euskirchen";-;"-";0,69;0,69
"053620028028";"Hürth";"Nordrhein-Westfalen";"Rhein-Erft-Kreis";-;"-";0,69;0,69
"053620004004";"Bedburg";"Nordrhein-Westfalen";"Rhein-Erft-Kreis";-;"-";0,69;0,69
"034530011011";"Löningen";"Niedersachsen";"Cloppenburg";-;"-";0,69;0,69
"034520006006";"Großefehn";"Niedersachsen";"Aurich";-;"-";0,69;0,69
"033570051051";"Visselhövede";"Niedersachsen";"Rotenburg (Wümme)";-;"-";0,69;0,69
"033510004004";"Bergen";"Niedersachsen";"Celle";-;"-";0,69;0,69
"032510040040";"Sulingen";"Niedersachsen";"Diepholz";-;"-";0,69;0,69
"010540056056";"Husum";"Schleswig-Holstein";"Nordfriesland";-;"-";0,69;0,69
"100440115115";"Saarlouis";"Saarland";"Saarlouis";-;"-";0,7;0,7
"100410519519";"Völklingen";"Saarland";"Regionalverband Saarbrücken";-;"-";0,7;0,7
"091900157157";"Weilheim i. OB";"Bayern";"Weilheim-Schongau";-;"-";0,7;0,7
"091840130130";"Ismaning";"Bayern";"München";-;"-";0,7;0,7
"083365004069";"Rheinfelden (Baden)";"Baden-Württemberg";"Lörrach";-;"-";0,7;0,7
"083175001001";"Achern";"Baden-Württemberg";"Ortenaukreis";-;"-";0,7;0,7
"082155006066";"Philippsburg";"Baden-Württemberg";"Karlsruhe";-;"-";0,7;0,7
"082150109109";"Stutensee";"Baden-Württemberg";"Karlsruhe";-;"-";0,7;0,7
"082150017017";"Ettlingen";"Baden-Württemberg";"Karlsruhe";-;"-";0,7;0,7
"081160078078";"Leinfelden-Echterdingen";"Baden-Württemberg";"Esslingen";-;"-";0,7;0,7
"073320025025";"Haßloch";"Rheinland-Pfalz";"Bad Dürkheim";-;"-";0,7;0,7
"066310006006";"Eichenzell";"Hessen";"Fulda";-;"-";0,7;0,7
"064400002002";"Bad Nauheim";"Hessen";"Wetteraukreis";-;"-";0,7;0,7
"064370006006";"Erbach";"Hessen";"Odenwaldkreis";-;"-";0,7;0,7
"064340005005";"Königstein im Taunus";"Hessen";"Hochtaunuskreis";-;"-";0,7;0,7
"064340002002";"Friedrichsdorf";"Hessen";"Hochtaunuskreis";-;"-";0,7;0,7
"064310002002";"Bensheim";"Hessen";"Bergstraße";-;"-";0,7;0,7
"059700040040";"Siegen";"Nordrhein-Westfalen";"Siegen-Wittgenstein";-;"-";0,7;0,7
"059540012012";"Gevelsberg";"Nordrhein-Westfalen";"Ennepe-Ruhr-Kreis";-;"-";0,7;0,7
"057700016016";"Hüllhorst";"Nordrhein-Westfalen";"Minden-Lübbecke";-;"-";0,7;0,7
"057580016016";"Hiddenhausen";"Nordrhein-Westfalen";"Herford";-;"-";0,7;0,7
"057540032032";"Rietberg";"Nordrhein-Westfalen";"Gütersloh";-;"-";0,7;0,7
"053820052052";"Ruppichteroth";"Nordrhein-Westfalen";"Rhein-Sieg-Kreis";-;"-";0,7;0,7
"053820040040";"Neunkirchen-Seelscheid";"Nordrhein-Westfalen";"Rhein-Sieg-Kreis";-;"-";0,7;0,7
"051620012012";"Jüchen";"Nordrhein-Westfalen";"Rhein-Kreis Neuss";-;"-";0,7;0,7
"051620008008";"Grevenbroich";"Nordrhein-Westfalen";"Rhein-Kreis Neuss";-;"-";0,7;0,7
"051580028028";"Ratingen";"Nordrhein-Westfalen";"Mettmann";-;"-";0,7;0,7
"051540012012";"Geldern";"Nordrhein-Westfalen";"Kleve";-;"-";0,7;0,7
"034595401030";"Quakenbrück";"Niedersachsen";"Osnabrück";-;"-";0,7;0,7
"034560001001";"Bad Bentheim";"Niedersachsen";"Grafschaft Bentheim";-;"-";0,7;0,7
"034550027027";"Zetel";"Niedersachsen";"Friesland";-;"-";0,7;0,7
"031520012012";"Göttingen";"Niedersachsen";"Göttingen";-;"-";0,7;0,7
"100420114114";"Mettlach";"Saarland";"Merzig-Wadern";-;"-";0,71;0,71
"095610000000";"Ansbach";"Bayern";"Ansbach";-;"-";0,71;0,71
"092770116116";"Eggenfelden";"Bayern";"Rottal-Inn";-;"-";0,71;0,71
"091900148148";"Schongau";"Bayern";"Weilheim-Schongau";-;"-";0,71;0,71
"091870150150";"Kolbermoor";"Bayern";"Rosenheim";-;"-";0,71;0,71
"082150106106";"Waghäusel";"Baden-Württemberg";"Karlsruhe";-;"-";0,71;0,71
"066330015015";"Kaufungen";"Hessen";"Kassel";-;"-";0,71;0,71
"066320003003";"Bebra";"Hessen";"Hersfeld-Rotenburg";-;"-";0,71;0,71
"064380004004";"Hainburg";"Hessen";"Offenbach";-;"-";0,71;0,71
"064380002002";"Dreieich";"Hessen";"Offenbach";-;"-";0,71;0,71
"064350019019";"Maintal";"Hessen";"Main-Kinzig-Kreis";-;"-";0,71;0,71
"064330008008";"Mörfelden-Walldorf";"Hessen";"Groß-Gerau";-;"-";0,71;0,71
"064320019019";"Reinheim";"Hessen";"Darmstadt-Dieburg";-;"-";0,71;0,71
"064310016016";"Lorsch";"Hessen";"Bergstraße";-;"-";0,71;0,71
"059780012012";"Fröndenberg/Ruhr";"Nordrhein-Westfalen";"Unna";-;"-";0,71;0,71
"057620036036";"Warburg";"Nordrhein-Westfalen";"Höxter";-;"-";0,71;0,71
"055660056056";"Mettingen";"Nordrhein-Westfalen";"Steinfurt";-;"-";0,71;0,71
"053700008008";"Gangelt";"Nordrhein-Westfalen";"Heinsberg";-;"-";0,71;0,71
"034590004004";"Bad Iburg";"Niedersachsen";"Osnabrück";-;"-";0,71;0,71
"010600005005";"Bad Segeberg";"Schleswig-Holstein";"Segeberg";-;"-";0,71;0,71
"091720114114";"Bad Reichenhall";"Bayern";"Berchtesgadener Land";-;"-";0,72;0,72
"083355004043";"Konstanz";"Baden-Württemberg";"Konstanz";-;"-";0,72;0,72
"065310012012";"Linden";"Hessen";"Gießen";-;"-";0,72;0,72
"064390002002";"Bad Schwalbach";"Hessen";"Rheingau-Taunus-Kreis";-;"-";0,72;0,72
"064320020020";"Roßdorf";"Hessen";"Darmstadt-Dieburg";-;"-";0,72;0,72
"064320014014";"Mühltal";"Hessen";"Darmstadt-Dieburg";-;"-";0,72;0,72
"064320010010";"Groß-Umstadt";"Hessen";"Darmstadt-Dieburg";-;"-";0,72;0,72
"064310011011";"Heppenheim (Bergstraße)";"Hessen";"Bergstraße";-;"-";0,72;0,72
"059740040040";"Soest";"Nordrhein-Westfalen";"Soest";-;"-";0,72;0,72
"055580040040";"Rosendahl";"Nordrhein-Westfalen";"Coesfeld";-;"-";0,72;0,72
"051540032032";"Kevelaer";"Nordrhein-Westfalen";"Kleve";-;"-";0,72;0,72
"034620005005";"Friedeburg";"Niedersachsen";"Wittmund";-;"-";0,72;0,72
"034600003003";"Dinklage";"Niedersachsen";"Vechta";-;"-";0,72;0,72
"034570020020";"Uplengen";"Niedersachsen";"Leer";-;"-";0,72;0,72
"034530013013";"Saterland";"Niedersachsen";"Cloppenburg";-;"-";0,72;0,72
"034530001001";"Barßel";"Niedersachsen";"Cloppenburg";-;"-";0,72;0,72
"034520023023";"Südbrookmerland";"Niedersachsen";"Aurich";-;"-";0,72;0,72
"100450116116";"Mandelbachtal";"Saarland";"Saarpfalz-Kreis";-;"-";0,73;0,73
"092740113113";"Altdorf";"Bayern";"Landshut";-;"-";0,73;0,73
"091880139139";"Starnberg";"Bayern";"Starnberg";-;"-";0,73;0,73
"082265005056";"Neckargemünd";"Baden-Württemberg";"Rhein-Neckar-Kreis";-;"-";0,73;0,73
"081190061061";"Rudersberg";"Baden-Württemberg";"Rems-Murr-Kreis";-;"-";0,73;0,73
"081175003019";"Eislingen/Fils";"Baden-Württemberg";"Göppingen";-;"-";0,73;0,73
"071415003029";"Diez";"Rheinland-Pfalz";"Rhein-Lahn-Kreis";-;"-";0,73;0,73
"065310010010";"Laubach";"Hessen";"Gießen";-;"-";0,73;0,73
"064390015015";"Taunusstein";"Hessen";"Rheingau-Taunus-Kreis";-;"-";0,73;0,73
"064380009009";"Neu-Isenburg";"Hessen";"Offenbach";-;"-";0,73;0,73
"064350002002";"Bad Soden-Salmünster";"Hessen";"Main-Kinzig-Kreis";-;"-";0,73;0,73
"064330012012";"Rüsselsheim";"Hessen";"Groß-Gerau";-;"-";0,73;0,73
"064330007007";"Kelsterbach";"Hessen";"Groß-Gerau";-;"-";0,73;0,73
"059740044044";"Warstein";"Nordrhein-Westfalen";"Soest";-;"-";0,73;0,73
"059740032032";"Möhnesee";"Nordrhein-Westfalen";"Soest";-;"-";0,73;0,73
"055660092092";"Westerkappeln";"Nordrhein-Westfalen";"Steinfurt";-;"-";0,73;0,73
"055620008008";"Datteln";"Nordrhein-Westfalen";"Recklinghausen";-;"-";0,73;0,73
"053780024024";"Overath";"Nordrhein-Westfalen";"Rheinisch-Bergischer Kreis";-;"-";0,73;0,73
"051540028028";"Kerken";"Nordrhein-Westfalen";"Kleve";-;"-";0,73;0,73
"051540020020";"Issum";"Nordrhein-Westfalen";"Kleve";-;"-";0,73;0,73
"033595403023";"Harsefeld";"Niedersachsen";"Stade";-;"-";0,73;0,73
"033590038038";"Stade";"Niedersachsen";"Stade";-;"-";0,73;0,73
"033580022022";"Walsrode";"Niedersachsen";"Soltau-Fallingbostel";-;"-";0,73;0,73
"031570003003";"Ilsede";"Niedersachsen";"Peine";-;"-";0,73;0,73
"010620060060";"Reinbek";"Schleswig-Holstein";"Stormarn";-;"-";0,73;0,73
"010560015015";"Elmshorn";"Schleswig-Holstein";"Pinneberg";-;"-";0,73;0,73
"150880319319";"Salzatal";"Sachsen-Anhalt";"Saalekreis";-;"-";0,74;0,74
"120680320320";"Neuruppin";"Brandenburg";"Ostprignitz-Ruppin";-;"-";0,74;0,74
"091880121121";"Gilching";"Bayern";"Starnberg";-;"-";0,74;0,74
"091840122122";"Grünwald";"Bayern";"München";-;"-";0,74;0,74
"082260096096";"Weinheim";"Baden-Württemberg";"Rhein-Neckar-Kreis";-;"-";0,74;0,74
"082165002007";"Bühl";"Baden-Württemberg";"Rastatt";-;"-";0,74;0,74
"082155002007";"Bretten";"Baden-Württemberg";"Karlsruhe";-;"-";0,74;0,74
"073380005005";"Böhl-Iggelheim";"Rheinland-Pfalz";"Rhein-Pfalz-Kreis";-;"-";0,74;0,74
"064400023023";"Rosbach v.d. Höhe";"Hessen";"Wetteraukreis";-;"-";0,74;0,74
"064360004004";"Flörsheim am Main";"Hessen";"Main-Taunus-Kreis";-;"-";0,74;0,74
"064360003003";"Eschborn";"Hessen";"Main-Taunus-Kreis";-;"-";0,74;0,74
"064310017017";"Mörlenbach";"Hessen";"Bergstraße";-;"-";0,74;0,74
"057540036036";"Schloß Holte-Stukenbrock";"Nordrhein-Westfalen";"Gütersloh";-;"-";0,74;0,74
"055620028028";"Oer-Erkenschwick";"Nordrhein-Westfalen";"Recklinghausen";-;"-";0,74;0,74
"055620016016";"Haltern am See";"Nordrhein-Westfalen";"Recklinghausen";-;"-";0,74;0,74
"055580012012";"Coesfeld";"Nordrhein-Westfalen";"Coesfeld";-;"-";0,74;0,74
"055540004004";"Ahaus";"Nordrhein-Westfalen";"Borken";-;"-";0,74;0,74
"053660004004";"Bad Münstereifel";"Nordrhein-Westfalen";"Euskirchen";-;"-";0,74;0,74
"051190000000";"Oberhausen";"Nordrhein-Westfalen";"Oberhausen, Stadt";-;"-";0,74;0,74
"033580019019";"Schneverdingen";"Niedersachsen";"Soltau-Fallingbostel";-;"-";0,74;0,74
"032410018018";"Uetze";"Niedersachsen";"Region Hannover";-;"-";0,74;0,74
"032410013013";"Pattensen";"Niedersachsen";"Region Hannover";-;"-";0,74;0,74
"010610046046";"Itzehoe";"Schleswig-Holstein";"Steinburg";-;"-";0,74;0,74
"010040000000";"Neumünster";"Schleswig-Holstein";"Neumünster, Stadt";-;"-";0,74;0,74
"010010000000";"Flensburg";"Schleswig-Holstein";"Flensburg, Stadt";-;"-";0,74;0,74
"100430112112";"Illingen";"Saarland";"Neunkirchen";-;"-";0,75;0,75
"084375005100";"Bad Saulgau";"Baden-Württemberg";"Sigmaringen";-;"-";0,75;0,75
"082150105105";"Linkenheim-Hochstetten";"Baden-Württemberg";"Karlsruhe";-;"-";0,75;0,75
"081175004024";"Geislingen an der Steige";"Baden-Württemberg";"Göppingen";-;"-";0,75;0,75
"081155003021";"Herrenberg";"Baden-Württemberg";"Böblingen";-;"-";0,75;0,75
"065320003003";"Braunfels";"Hessen";"Lahn-Dill-Kreis";-;"-";0,75;0,75
"064350006006";"Bruchköbel";"Hessen";"Main-Kinzig-Kreis";-;"-";0,75;0,75
"059780032032";"Selm";"Nordrhein-Westfalen";"Unna";-;"-";0,75;0,75
"057700040040";"Rahden";"Nordrhein-Westfalen";"Minden-Lübbecke";-;"-";0,75;0,75
"053580052052";"Nörvenich";"Nordrhein-Westfalen";"Düren";-;"-";0,75;0,75
"034620019019";"Wittmund";"Niedersachsen";"Wittmund";-;"-";0,75;0,75
"034520019019";"Norden";"Niedersachsen";"Aurich";-;"-";0,75;0,75
"033575408057";"Zeven";"Niedersachsen";"Rotenburg (Wümme)";-;"-";0,75;0,75
"031560002002";"Bad Lauterberg im Harz";"Niedersachsen";"Osterode am Harz";-;"-";0,75;0,75
"160660092092";"Zella-Mehlis";"Thüringen";"Schmalkalden-Meiningen";-;"-";0,76;0,76
"100450114114";"Homburg";"Saarland";"Saarpfalz-Kreis";-;"-";0,76;0,76
"091890157157";"Trostberg";"Bayern";"Traunstein";-;"-";0,76;0,76
"084160048048";"Ammerbuch";"Baden-Württemberg";"Tübingen";-;"-";0,76;0,76
"083165006056";"Waldkirch";"Baden-Württemberg";"Emmendingen";-;"-";0,76;0,76
"082360046046";"Niefern-Öschelbronn";"Baden-Württemberg";"Enzkreis";-;"-";0,76;0,76
"065350016016";"Schotten";"Hessen";"Vogelsbergkreis";-;"-";0,76;0,76
"064390008008";"Idstein";"Hessen";"Rheingau-Taunus-Kreis";-;"-";0,76;0,76
"064320022022";"Seeheim-Jugenheim";"Hessen";"Darmstadt-Dieburg";-;"-";0,76;0,76
"059620056056";"Schalksmühle";"Nordrhein-Westfalen";"Märkischer Kreis";-;"-";0,76;0,76
"053820028028";"Lohmar";"Nordrhein-Westfalen";"Rhein-Sieg-Kreis";-;"-";0,76;0,76
"053660040040";"Weilerswist";"Nordrhein-Westfalen";"Euskirchen";-;"-";0,76;0,76
"034530007007";"Friesoythe";"Niedersachsen";"Cloppenburg";-;"-";0,76;0,76
"120600198198";"Schorfheide";"Brandenburg";"Barnim";-;"-";0,77;0,77
"096790170170";"Ochsenfurt";"Bayern";"Würzburg";-;"-";0,77;0,77
"093630000000";"Weiden i.d. OPf.";"Bayern";"Weiden i.d.OPf.";-;"-";0,77;0,77
"092630000000";"Straubing";"Bayern";"Straubing";-;"-";0,77;0,77
"091850149149";"Neuburg a.d. Donau";"Bayern";"Neuburg-Schrobenhausen";-;"-";0,77;0,77
"084175002002";"Balingen";"Baden-Württemberg";"Zollernalbkreis";-;"-";0,77;0,77
"083355005075";"Singen (Hohentwiel)";"Baden-Württemberg";"Konstanz";-;"-";0,77;0,77
"073110000000";"Frankenthal (Pfalz)";"Rheinland-Pfalz";"Frankenthal (Pfalz), kreisfreie Stadt";-;"-";0,77;0,77
"066330028028";"Wolfhagen";"Hessen";"Kassel";-;"-";0,77;0,77
"064370011011";"Michelstadt";"Hessen";"Odenwaldkreis";-;"-";0,77;0,77
"064360002002";"Eppstein";"Hessen";"Main-Taunus-Kreis";-;"-";0,77;0,77
"064320008008";"Griesheim";"Hessen";"Darmstadt-Dieburg";-;"-";0,77;0,77
"059740052052";"Werl";"Nordrhein-Westfalen";"Soest";-;"-";0,77;0,77
"053820060060";"Siegburg";"Nordrhein-Westfalen";"Rhein-Sieg-Kreis";-;"-";0,77;0,77
"053740012012";"Gummersbach";"Nordrhein-Westfalen";"Oberbergischer Kreis";-;"-";0,77;0,77
"053700012012";"Geilenkirchen";"Nordrhein-Westfalen";"Heinsberg";-;"-";0,77;0,77
"053660024024";"Kall";"Nordrhein-Westfalen";"Euskirchen";-;"-";0,77;0,77
"053580024024";"Jülich";"Nordrhein-Westfalen";"Düren";-;"-";0,77;0,77
"051580012012";"Heiligenhaus";"Nordrhein-Westfalen";"Mettmann";-;"-";0,77;0,77
"034540019019";"Haselünne";"Niedersachsen";"Emsland";-;"-";0,77;0,77
"033610008008";"Ottersberg";"Niedersachsen";"Verden";-;"-";0,77;0,77
"032560025025";"Rehburg-Loccum";"Niedersachsen";"Nienburg (Weser)";-;"-";0,77;0,77
"130560072072";"Waren (Müritz)";"Mecklenburg-Vorpommern";"Müritz";-;"-";0,78;0,78
"100440119119";"Überherrn";"Saarland";"Saarlouis";-;"-";0,78;0,78
"084265003021";"Biberach an der Riß";"Baden-Württemberg";"Biberach";-;"-";0,78;0,78
"083165003011";"Emmendingen";"Baden-Württemberg";"Emmendingen";-;"-";0,78;0,78
"064350010010";"Gelnhausen";"Hessen";"Main-Kinzig-Kreis";-;"-";0,78;0,78
"059780028028";"Schwerte";"Nordrhein-Westfalen";"Unna";-;"-";0,78;0,78
"059740028028";"Lippstadt";"Nordrhein-Westfalen";"Soest";-;"-";0,78;0,78
"034600006006";"Lohne (Oldenburg)";"Niedersachsen";"Vechta";-;"-";0,78;0,78
"010550035035";"Ratekau";"Schleswig-Holstein";"Ostholstein";-;"-";0,78;0,78
"150900415415";"Osterburg (Altmark)";"Sachsen-Anhalt";"Stendal";-;"-";0,79;0,79
"150880365365";"Teutschenthal";"Sachsen-Anhalt";"Saalekreis";-;"-";0,79;0,79
"150850230230";"Osterwieck";"Sachsen-Anhalt";"Harz";-;"-";0,79;0,79
"100410514514";"Kleinblittersdorf";"Saarland";"Regionalverband Saarbrücken";-;"-";0,79;0,79
"095710193193";"Rothenburg ob der Tauber";"Bayern";"Ansbach";-;"-";0,79;0,79
"082165007049";"Sinzheim";"Baden-Württemberg";"Rastatt";-;"-";0,79;0,79
"082150064064";"Östringen";"Baden-Württemberg";"Karlsruhe";-;"-";0,79;0,79
"081155004024";"Holzgerlingen";"Baden-Württemberg";"Böblingen";-;"-";0,79;0,79
"059580048048";"Winterberg";"Nordrhein-Westfalen";"Hochsauerlandkreis";-;"-";0,79;0,79
"059540020020";"Herdecke";"Nordrhein-Westfalen";"Ennepe-Ruhr-Kreis";-;"-";0,79;0,79
"055700052052";"Warendorf";"Nordrhein-Westfalen";"Warendorf";-;"-";0,79;0,79
"055540068068";"Vreden";"Nordrhein-Westfalen";"Borken";-;"-";0,79;0,79
"055540012012";"Borken";"Nordrhein-Westfalen";"Borken";-;"-";0,79;0,79
"053620024024";"Frechen";"Nordrhein-Westfalen";"Rhein-Erft-Kreis";-;"-";0,79;0,79
"053340016016";"Herzogenrath";"Nordrhein-Westfalen";"Städteregion Aachen";-;"-";0,79;0,79
"051700036036";"Schermbeck";"Nordrhein-Westfalen";"Wesel";-;"-";0,79;0,79
"100430113113";"Merchweiler";"Saarland";"Neunkirchen";-;"-";0,8;0,8
"091840119119";"Garching b. München";"Bayern";"München";-;"-";0,8;0,8
"084375006104";"Sigmaringen";"Baden-Württemberg";"Sigmaringen";-;"-";0,8;0,8
"084355005052";"Salem";"Baden-Württemberg";"Bodenseekreis";-;"-";0,8;0,8
"057660048048";"Leopoldshöhe";"Nordrhein-Westfalen";"Lippe";-;"-";0,8;0,8
"033580008008";"Bad Fallingbostel";"Niedersachsen";"Soltau-Fallingbostel";-;"-";0,8;0,8
"010530083083";"Lauenburg/Elbe";"Schleswig-Holstein";"Herzogtum Lauenburg";-;"-";0,8;0,8
"084175005044";"Meßstetten";"Baden-Württemberg";"Zollernalbkreis";-;"-";0,81;0,81
"082150096096";"Karlsbad";"Baden-Württemberg";"Karlsruhe";-;"-";0,81;0,81
"081150028028";"Leonberg";"Baden-Württemberg";"Böblingen";-;"-";0,81;0,81
"091880120120";"Gauting";"Bayern";"Starnberg";-;"-";0,82;0,82
"071370003003";"Andernach";"Rheinland-Pfalz";"Mayen-Koblenz";-;"-";0,82;0,82
"066340009009";"Homberg (Efze)";"Hessen";"Schwalm-Eder-Kreis";-;"-";0,82;0,82
"064310005005";"Bürstadt";"Hessen";"Bergstraße";-;"-";0,82;0,82
"055660016016";"Hörstel";"Nordrhein-Westfalen";"Steinfurt";-;"-";0,82;0,82
"053820076076";"Windeck";"Nordrhein-Westfalen";"Rhein-Sieg-Kreis";-;"-";0,82;0,82
"053820016016";"Eitorf";"Nordrhein-Westfalen";"Rhein-Sieg-Kreis";-;"-";0,82;0,82
"053780020020";"Odenthal";"Nordrhein-Westfalen";"Rheinisch-Bergischer Kreis";-;"-";0,82;0,82
"010570057057";"Plön";"Schleswig-Holstein";"Plön";-;"-";0,82;0,82
"091840120120";"Gräfelfing";"Bayern";"München";-;"-";0,83;0,83
"084355007059";"Überlingen";"Baden-Württemberg";"Bodenseekreis";-;"-";0,83;0,83
"083165003043";"Teningen";"Baden-Württemberg";"Emmendingen";-;"-";0,83;0,83
"083155017113";"Titisee-Neustadt";"Baden-Württemberg";"Breisgau-Hochschwarzwald";-;"-";0,83;0,83
"081285001007";"Bad Mergentheim";"Baden-Württemberg";"Main-Tauber-Kreis";-;"-";0,83;0,83
"066350011011";"Frankenberg (Eder)";"Hessen";"Waldeck-Frankenberg";-;"-";0,83;0,83
"064320004004";"Dieburg";"Hessen";"Darmstadt-Dieburg";-;"-";0,83;0,83
"059700024024";"Kreuztal";"Nordrhein-Westfalen";"Siegen-Wittgenstein";-;"-";0,83;0,83
"053820072072";"Wachtberg";"Nordrhein-Westfalen";"Rhein-Sieg-Kreis";-;"-";0,83;0,83
"032520003003";"Bad Pyrmont";"Niedersachsen";"Hameln-Pyrmont";-;"-";0,83;0,83
"010550044044";"Scharbeutz";"Schleswig-Holstein";"Ostholstein";-;"-";0,83;0,83
"146260610610";"Zittau";"Sachsen";"Görlitz";-;"-";0,84;0,84
"092620000000";"Passau";"Bayern";"Passau";-;"-";0,84;0,84
"073380025025";"Schifferstadt";"Rheinland-Pfalz";"Rhein-Pfalz-Kreis";-;"-";0,84;0,84
"064400004004";"Büdingen";"Hessen";"Wetteraukreis";-;"-";0,84;0,84
"064360008008";"Kelkheim (Taunus)";"Hessen";"Main-Taunus-Kreis";-;"-";0,84;0,84
"053340028028";"Simmerath";"Nordrhein-Westfalen";"Städteregion Aachen";-;"-";0,84;0,84
"033530031031";"Seevetal";"Niedersachsen";"Harburg";-;"-";0,84;0,84
"010560048048";"Tornesch";"Schleswig-Holstein";"Pinneberg";-;"-";0,84;0,84
"092710141141";"Osterhofen";"Bayern";"Deggendorf";-;"-";0,85;0,85
"091840146146";"Neubiberg";"Bayern";"München";-;"-";0,85;0,85
"084150059059";"Pfullingen";"Baden-Württemberg";"Reutlingen";-;"-";0,85;0,85
"083170031031";"Friesenheim";"Baden-Württemberg";"Ortenaukreis";-;"-";0,85;0,85
"072310502502";"Morbach";"Rheinland-Pfalz";"Bernkastel-Wittlich";-;"-";0,85;0,85
"051580032032";"Velbert";"Nordrhein-Westfalen";"Mettmann";-;"-";0,85;0,85
"031530002002";"Bad Harzburg";"Niedersachsen";"Goslar";-;"-";0,85;0,85
"082155005059";"Oberderdingen";"Baden-Württemberg";"Karlsruhe";-;"-";0,86;0,86
"082150101101";"Pfinztal";"Baden-Württemberg";"Karlsruhe";-;"-";0,86;0,86
"073190000000";"Worms";"Rheinland-Pfalz";"Worms, kreisfreie Stadt";-;"-";0,86;0,86
"071310070070";"Remagen";"Rheinland-Pfalz";"Ahrweiler";-;"-";0,86;0,86
"059740004004";"Anröchte";"Nordrhein-Westfalen";"Soest";-;"-";0,86;0,86
"053740040040";"Reichshof";"Nordrhein-Westfalen";"Oberbergischer Kreis";-;"-";0,86;0,86
"053700024024";"Selfkant";"Nordrhein-Westfalen";"Heinsberg";-;"-";0,86;0,86
"053580008008";"Düren";"Nordrhein-Westfalen";"Düren";-;"-";0,86;0,86
"150910160160";"Kemberg";"Sachsen-Anhalt";"Wittenberg";-;"-";0,87;0,87
"081185007070";"Steinheim an der Murr";"Baden-Württemberg";"Ludwigsburg";-;"-";0,87;0,87
"053740024024";"Marienheide";"Nordrhein-Westfalen";"Oberbergischer Kreis";-;"-";0,87;0,87
"053340032032";"Stolberg (Rhld.)";"Nordrhein-Westfalen";"Städteregion Aachen";-;"-";0,87;0,87
"031560009009";"Herzberg am Harz";"Niedersachsen";"Osterode am Harz";-;"-";0,87;0,87
"082260038038";"Ladenburg";"Baden-Württemberg";"Rhein-Neckar-Kreis";-;"-";0,88;0,88
"064360001001";"Bad Soden am Taunus";"Hessen";"Main-Taunus-Kreis";-;"-";0,88;0,88
"053340020020";"Monschau";"Nordrhein-Westfalen";"Städteregion Aachen";-;"-";0,88;0,88
"051620020020";"Korschenbroich";"Nordrhein-Westfalen";"Rhein-Kreis Neuss";-;"-";0,88;0,88
"033530029029";"Rosengarten";"Niedersachsen";"Harburg";-;"-";0,88;0,88
"033530005005";"Buchholz in der Nordheide";"Niedersachsen";"Harburg";-;"-";0,88;0,88
"082355001006";"Altensteig";"Baden-Württemberg";"Calw";-;"-";0,89;0,89
